STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
WB,Hugli,Chanditala-ii,Chanditala-ii,22.73388889,88.18888889,Garalgacha,Tube Well,W10472,2011,11.02,10.4,9.48,13.85
WB,Hugli,Chunchura,Chunchura,23.04777778,88.33166667,Khanyan Deep Pz,Tube Well,W10476,2011,12.17,14.4,NA,15.48
WB,Hugli,Chunchura,Chunchura,22.97916667,88.38333333,Mogra,Dug Well,W10478,2011,'0.99,2.1,1.77,2.89
WB,Hugli,Dhaniakhali,Dhaniakhali,22.975,88.09222222,Dhanikhali,Tube Well,W10486,2011,10,10.5,8.96,16.31
WB,Hugli,Goghat-i,Goghat-i,22.925,87.76388889,Arambagh Pz-2,Tube Well,W10489,2011,10.54,11.5,9.86,12.6
WB,Hugli,Goghat-i,Goghat-i,22.88277778,87.71361111,Goghat Pz,Tube Well,W10490,2011,20.36,20.75,20.09,21.62
WB,Hugli,Goghat-i,Goghat-i,22.83722222,87.74194444,Pandugram,Tube Well,W10491,2011,10.87,16.6,12.66,16.09
WB,Hugli,Goghat-ii,Goghat-ii,22.89638889,87.65527778,Kamarpukur Pz,Tube Well,W10494,2011,4.3,10.6,8.01,12
WB,Hugli,Goghat-ii,Goghat-ii,22.87583333,87.64083333,Kanthali,Tube Well,W10495,2011,12.35,16.8,14.07,16.65
WB,Hugli,Haripai,Haripai,22.81083333,88.03888889,Gopal Prasadpur,Tube Well,W10496,2011,10.36,10.6,8.34,14.93
WB,Hugli,Haripai,Haripai,22.88277778,88.09722222,Naity Alipur Pz,Tube Well,W10497,2011,4.29,11.4,3.52,7.11
WB,Hugli,Haripai,Haripai,22.83333333,88.16666667,Nalikul1,Dug Well,W10498,2011,'0.53,2.7,1.32,5.63
WB,Hugli,Jangipara,Jangipara,22.74166667,88.06111111,Jangipara,Tube Well,W10500,2011,12.87,10.75,9.98,15.97
WB,Hugli,Khanakui-i,Khanakui-i,22.74833333,87.78055556,Chackbedua,Tube Well,W10501,2011,NA,13.8,NA,10.05
WB,Hugli,Khanakui-i,Pursura,22.775,87.93666667,Digruighat,Tube Well,W10502,2011,4.71,6.4,NA,6.69
WB,Hugli,Khanakui-ii,Khanakui-ii,22.68472222,87.78638889,Kaknan Pz,Tube Well,W10504,2011,6.82,11.2,7.02,15.55
WB,Hugli,Pandua,Pandua,23.09166667,88.35833333,Mandloi,Dug Well,W10507,2011,1.1,2.75,1.34,3.64
WB,Hugli,Pandua,Pandua,23.00833333,88.21666667,Pandua-1,Dug Well,W10508,2011,'0.71,3.95,2.5,4.19
WB,Hugli,Pursura,Pursura,22.82277778,87.95888889,Jangalpara-1,Tube Well,W10510,2011,NA,12.6,10.01,16.58
WB,Hugli,Shrirampur,Shrirampur,22.83333333,88.36,Bhadreswar-1,Dug Well,W10512,2011,NA,3.05,NA,3.28
WB,Hugli,Uttarpara,Uttarpara,22.74583333,88.325,Baidyabati-1,Dug Well,W10515,2011,'0.42,'0.9,'0.54,'0.76
WB,Hugli,Chanditala-i,Chanditala-i,22.70833333,88.26111111,Seakhala,Tube Well,W11188,2011,9.78,10.4,8.34,17.15
WB,Hugli,Goghat-i,Goghat-i,22.84277778,87.75527778,Shyambazar,Tube Well,W11192,2011,12.26,16.4,NA,17.05
WB,Hugli,Khanakui-i,Khanakui-i,22.74944444,87.88777778,Ramnagar1,Tube Well,W11193,2011,NA,14.4,NA,16.3
WB,Hugli,Pursura,Pursura,22.81083333,87.93194444,Srirampur Pz,Tube Well,W11196,2011,7.72,12,8.17,12.2
WB,Hugli,Singur,Singur,22.81083333,88.25222222,Singur Pz,Tube Well,W11197,2011,12.35,13.2,11.48,19.44
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.00833333,Tarakeswar,Dug Well,W11198,2011,'0.14,2.2,1.04,4.39
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.01083333,Tarakeswar Pz,Tube Well,W11199,2011,NA,9.2,7.36,13.05
WB,Hugli,Uttarpara,Uttarpara,22.675,88.34305556,Uttarpara1,Dug Well,W11201,2011,NA,'0.65,NA,'0.32
WB,Hugli,Arambag,Arambag,22.83777778,87.87388889,Haraditya Pz,Tube Well,W10463,2011,10.64,13.2,11.77,16.22
WB,Hugli,Arambag,Arambag,22.79277778,87.81555556,Gourhati Pz,Tube Well,W10462,2010,13.18,NA,14.36,20.13
WB,Hugli,Arambag,Arambag,22.83777778,87.87388889,Haraditya Pz,Tube Well,W10463,2010,13.13,12.97,11.91,15.83
WB,Hugli,Arambag,Arambag,22.86388889,87.87972222,Pursura(pachimpara),Tube Well,W10464,2010,NA,9.08,NA,11.2
WB,Hugli,Balagarh,Balagarh,23.11111111,88.44166667,Balagarh,Dug Well,W10466,2010,4.61,4.89,4.73,5.69
WB,Hugli,Balagarh,Balagarh,23.14555556,88.38277778,Inchura(dhobapara),Dug Well,W10468,2010,6.52,2.1,5.74,9.03
WB,Hugli,Balagarh,Balagarh,23.16222222,88.39805556,Karola,Dug Well,W10469,2010,4.11,4.05,4.1,5.01
WB,Hugli,Chanditala-ii,Chanditala-ii,22.73388889,88.18888889,Garalgacha,Tube Well,W10472,2010,11.74,10.87,10.02,13
WB,Hugli,Chunchura,Chunchura,23.04777778,88.33166667,Khanyan Deep Pz,Tube Well,W10476,2010,17.43,13.48,13.13,15.78
WB,Hugli,Chunchura,Chunchura,22.97916667,88.38333333,Mogra,Dug Well,W10478,2010,1.64,NA,NA,4.46
WB,Hugli,Dhaniakhali,Dhaniakhali,22.975,88.09222222,Dhanikhali,Tube Well,W10486,2010,11.35,11.05,8.78,NA
WB,Hugli,Dhaniakhali,Dhaniakhali,22.91944444,88.05194444,Ichhapur Pz,Tube Well,W10487,2010,NA,NA,13.14,NA
WB,Hugli,Goghat-i,Goghat-i,22.88277778,87.71361111,Goghat Pz,Tube Well,W10490,2010,20.68,18.93,21.58,20.57
WB,Hugli,Goghat-i,Goghat-i,22.83722222,87.74194444,Pandugram,Tube Well,W10491,2010,16.63,16.06,14.42,16.45
WB,Hugli,Goghat-ii,Goghat-ii,22.89638889,87.65527778,Kamarpukur Pz,Tube Well,W10494,2010,9.76,8.98,13.61,11.13
WB,Hugli,Goghat-ii,Goghat-ii,22.87583333,87.64083333,Kanthali,Tube Well,W10495,2010,15.81,NA,15.02,16.5
WB,Hugli,Haripai,Haripai,22.81083333,88.03888889,Gopal Prasadpur,Tube Well,W10496,2010,10.94,9.39,8.01,13.63
WB,Hugli,Haripai,Haripai,22.88277778,88.09722222,Naity Alipur Pz,Tube Well,W10497,2010,7.84,6.57,3.92,8.94
WB,Hugli,Haripai,Haripai,22.83333333,88.16666667,Nalikul1,Dug Well,W10498,2010,1.94,2.74,1.49,3.43
WB,Hugli,Jangipara,Jangipara,22.75722222,88.06722222,Dilakash,Tube Well,W10499,2010,8.15,NA,NA,NA
WB,Hugli,Jangipara,Jangipara,22.74166667,88.06111111,Jangipara,Tube Well,W10500,2010,12.72,10.31,9.08,14.8
WB,Hugli,Khanakui-i,Khanakui-i,22.74833333,87.78055556,Chackbedua,Tube Well,W10501,2010,13.96,NA,9.06,NA
WB,Hugli,Khanakui-i,Pursura,22.775,87.93666667,Digruighat,Tube Well,W10502,2010,2.55,NA,7.12,NA
WB,Hugli,Khanakui-ii,Khanakui-ii,22.68472222,87.78638889,Kaknan Pz,Tube Well,W10504,2010,9.44,NA,9.39,15.4
WB,Hugli,Pandua,Pandua,23.03194444,88.31444444,Itachuna Deep,Tube Well,W10505,2010,10.38,NA,NA,NA
WB,Hugli,Pandua,Pandua,23.09166667,88.35833333,Mandloi,Dug Well,W10507,2010,2.24,1.84,1.97,4.4
WB,Hugli,Pursura,Pursura,22.82277778,87.95888889,Jangalpara-1,Tube Well,W10510,2010,NA,NA,10.65,15.45
WB,Hugli,Shrirampur,Shrirampur,22.83333333,88.36,Bhadreswar-1,Dug Well,W10512,2010,2.68,3.28,2.76,3.42
WB,Hugli,Chanditala-i,Chanditala-i,22.70833333,88.26111111,Seakhala,Tube Well,W11188,2010,10.99,13.34,8.07,14.37
WB,Hugli,Goghat-i,Goghat-i,22.84277778,87.75527778,Shyambazar,Tube Well,W11192,2010,15.01,15.84,15.2,15.54
WB,Hugli,Khanakui-i,Khanakui-i,22.74944444,87.88777778,Ramnagar1,Tube Well,W11193,2010,13.08,NA,13.07,16.4
WB,Hugli,Pursura,Pursura,22.81083333,87.93194444,Srirampur Pz,Tube Well,W11196,2010,10.79,12.26,8.51,12.79
WB,Hugli,Singur,Singur,22.81083333,88.25222222,Singur Pz,Tube Well,W11197,2010,14.55,13.13,11.38,17.72
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.00833333,Tarakeswar,Dug Well,W11198,2010,'0.77,2.27,1.58,3.12
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.01083333,Tarakeswar Pz,Tube Well,W11199,2010,9.55,9.04,7.31,12.68
WB,Hugli,Uttarpara,Uttarpara,22.675,88.34166667,Uttarpara,Dug Well,W11200,2010,NA,NA,NA,'0.32
WB,Hugli,Uttarpara,Uttarpara,22.675,88.34305556,Uttarpara1,Dug Well,W11201,2010,'0.36,'0.48,'0.39,NA
WB,Hugli,Khanakui-i,Khanakui-i,22.74944444,87.88777778,Ramnagar1,Tube Well,W11193,2009,3.7,10.15,NA,14.46
WB,Hugli,Balagarh,Balagarh,23.16222222,88.39805556,Karola,Dug Well,W10469,2009,3.23,3.8,3.56,4.09
WB,Hugli,Singur,Singur,22.81083333,88.25222222,Singur Pz,Tube Well,W11197,2009,10.9,10.77,11.33,4.93
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.00833333,Tarakeswar,Dug Well,W11198,2009,'0.16,1.76,1.25,1.82
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.01083333,Tarakeswar Pz,Tube Well,W11199,2009,6.73,7.53,6.81,9.07
WB,Hugli,Uttarpara,Uttarpara,22.675,88.34305556,Uttarpara1,Dug Well,W11201,2009,'0.21,'0.4,'0.44,'0.36
WB,Hugli,Pandua,Pandua,23.09166667,88.35833333,Mandloi,Dug Well,W10507,2009,'0.05,1.5,1.37,1.46
WB,Hugli,Pursura,Pursura,22.82277778,87.95888889,Jangalpara-1,Tube Well,W10510,2009,NA,9.6,NA,12.22
WB,Hugli,Shrirampur,Shrirampur,22.83333333,88.36,Bhadreswar-1,Dug Well,W10512,2009,2.55,2.95,2.8,2.71
WB,Hugli,Chanditala-i,Chanditala-i,22.70833333,88.26111111,Seakhala,Tube Well,W11188,2009,8.2,NA,11.54,12.46
WB,Hugli,Goghat-i,Goghat-i,22.84277778,87.75527778,Shyambazar,Tube Well,W11192,2009,10.8,12.9,14.68,15.28
WB,Hugli,Haripai,Haripai,22.88277778,88.09722222,Naity Alipur Pz,Tube Well,W10497,2009,4.5,9.71,4.52,14.14
WB,Hugli,Haripai,Haripai,22.83333333,88.16666667,Nalikul1,Dug Well,W10498,2009,'0.42,2.8,1.62,4.3
WB,Hugli,Jangipara,Jangipara,22.74166667,88.06111111,Jangipara,Tube Well,W10500,2009,10.03,9.6,8.65,13.4
WB,Hugli,Khanakui-i,Khanakui-i,22.74833333,87.78055556,Chackbedua,Tube Well,W10501,2009,NA,10.32,NA,11.36
WB,Hugli,Khanakui-i,Pursura,22.775,87.93666667,Digruighat,Tube Well,W10502,2009,NA,6.5,NA,4.85
WB,Hugli,Khanakui-ii,Khanakui-ii,22.68472222,87.78638889,Kaknan Pz,Tube Well,W10504,2009,NA,NA,NA,11.57
WB,Hugli,Pandua,Pandua,23.03194444,88.31444444,Itachuna Deep,Tube Well,W10505,2009,NA,13.2,NA,16.38
WB,Hugli,Dhaniakhali,Dhaniakhali,22.975,88.09222222,Dhanikhali,Tube Well,W10486,2009,8.82,8.69,8.68,11.53
WB,Hugli,Goghat-i,Goghat-i,22.88277778,87.71361111,Goghat Pz,Tube Well,W10490,2009,17.45,15.57,18.44,10.2
WB,Hugli,Goghat-i,Goghat-i,22.83722222,87.74194444,Pandugram,Tube Well,W10491,2009,9,12.7,14.97,15.84
WB,Hugli,Goghat-ii,Goghat-ii,22.89638889,87.65527778,Kamarpukur Pz,Tube Well,W10494,2009,3.7,6.8,8.02,9.53
WB,Hugli,Goghat-ii,Goghat-ii,22.87583333,87.64083333,Kanthali,Tube Well,W10495,2009,8.5,NA,NA,NA
WB,Hugli,Haripai,Haripai,22.81083333,88.03888889,Gopal Prasadpur,Tube Well,W10496,2009,9.42,7.8,6.9,9.22
WB,Hugli,Chanditala-ii,Chanditala-ii,22.73388889,88.18888889,Garalgacha,Tube Well,W10472,2009,10.1,8.6,9.18,11.8
WB,Hugli,Chunchura,Chunchura,23.04777778,88.33166667,Khanyan Deep Pz,Tube Well,W10476,2009,11.9,11.2,12.97,16.7
WB,Hugli,Chunchura,Chunchura,22.97916667,88.38333333,Mogra,Dug Well,W10478,2009,'0.62,2.22,NA,2.47
WB,Hugli,Arambag,Arambag,22.79277778,87.81555556,Gourhati Pz,Tube Well,W10462,2009,8.38,10.6,NA,NA
WB,Hugli,Arambag,Arambag,22.83777778,87.87388889,Haraditya Pz,Tube Well,W10463,2009,NA,11.12,11.35,13.98
WB,Hugli,Arambag,Arambag,22.86388889,87.87972222,Pursura(pachimpara),Tube Well,W10464,2009,4.9,7.95,6.3,8.9
WB,Hugli,Balagarh,Balagarh,23.11111111,88.44166667,Balagarh,Dug Well,W10466,2009,2.68,4.77,3.95,4.97
WB,Hugli,Balagarh,Balagarh,23.14555556,88.38277778,Inchura(dhobapara),Dug Well,W10468,2009,2.26,2.9,1.61,2.6
WB,Hugli,Pursura,Pursura,22.81083333,87.93194444,Srirampur Pz,Tube Well,W11196,2009,6.8,9.4,10.24,9.62
WB,Hugli,Khanakui-i,Khanakui-i,22.74944444,87.88777778,Ramnagar1,Tube Well,W11193,2008,8.51,NA,10.72,13.95
WB,Hugli,Balagarh,Balagarh,23.16222222,88.39805556,Karola,Dug Well,W10469,2008,1.84,4.18,4,4.47
WB,Hugli,Singur,Singur,22.81083333,88.25222222,Singur Pz,Tube Well,W11197,2008,8.75,10.22,8.45,16.14
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.00833333,Tarakeswar,Dug Well,W11198,2008,'0.26,1.81,'0.77,5.33
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.01083333,Tarakeswar Pz,Tube Well,W11199,2008,4.68,5.63,5.14,10
WB,Hugli,Uttarpara,Uttarpara,22.675,88.34305556,Uttarpara1,Dug Well,W11201,2008,'0.1,NA,'0.19,'0.27
WB,Hugli,Pandua,Pandua,23.09166667,88.35833333,Mandloi,Dug Well,W10507,2008,1.02,1.63,1.37,2.71
WB,Hugli,Pursura,Pursura,22.82277778,87.95888889,Jangalpara-1,Tube Well,W10510,2008,6.05,NA,6.43,11.82
WB,Hugli,Shrirampur,Shrirampur,22.83333333,88.36,Bhadreswar-1,Dug Well,W10512,2008,'0.3,NA,NA,2.84
WB,Hugli,Shrirampur,Shrirampur,22.83055556,88.36333333,Bhadreswar-2,Dug Well,W10513,2008,NA,'0.48,NA,NA
WB,Hugli,Chanditala-i,Chanditala-i,22.70833333,88.26111111,Seakhala,Tube Well,W11188,2008,6.58,7.6,5.47,NA
WB,Hugli,Goghat-i,Goghat-i,22.84277778,87.75527778,Shyambazar,Tube Well,W11192,2008,10.17,13.1,5.41,15.5
WB,Hugli,Haripai,Haripai,22.88277778,88.09722222,Naity Alipur Pz,Tube Well,W10497,2008,7.36,10.1,6.46,13.76
WB,Hugli,Haripai,Haripai,22.83333333,88.16666667,Nalikul1,Dug Well,W10498,2008,'0.6,2.42,'0.84,5.77
WB,Hugli,Jangipara,Jangipara,22.74166667,88.06111111,Jangipara,Tube Well,W10500,2008,7.33,7.55,5.46,13.65
WB,Hugli,Khanakui-i,Khanakui-i,22.74833333,87.78055556,Chackbedua,Tube Well,W10501,2008,6.59,10.17,7.98,11.47
WB,Hugli,Khanakui-i,Pursura,22.775,87.93666667,Digruighat,Tube Well,W10502,2008,NA,6.71,NA,NA
WB,Hugli,Khanakui-ii,Khanakui-ii,22.68472222,87.78638889,Kaknan Pz,Tube Well,W10504,2008,5.8,7.05,3.22,11.44
WB,Hugli,Pandua,Pandua,23.03194444,88.31444444,Itachuna Deep,Tube Well,W10505,2008,12.21,13.8,NA,16.82
WB,Hugli,Dhaniakhali,Dhaniakhali,22.975,88.09222222,Dhanikhali,Tube Well,W10486,2008,NA,8.79,6.64,10.25
WB,Hugli,Dhaniakhali,Dhaniakhali,22.91944444,88.05194444,Ichhapur Pz,Tube Well,W10487,2008,NA,6.8,NA,NA
WB,Hugli,Goghat-i,Goghat-i,22.88277778,87.71361111,Goghat Pz,Tube Well,W10490,2008,15.2,15.27,12.35,18.98
WB,Hugli,Goghat-i,Goghat-i,22.83722222,87.74194444,Pandugram,Tube Well,W10491,2008,9.71,14.6,5.42,15.63
WB,Hugli,Goghat-ii,Goghat-ii,22.89638889,87.65527778,Kamarpukur Pz,Tube Well,W10494,2008,4.75,5.84,2.4,9.95
WB,Hugli,Goghat-ii,Goghat-ii,22.87583333,87.64083333,Kanthali,Tube Well,W10495,2008,NA,11,NA,NA
WB,Hugli,Haripai,Haripai,22.81083333,88.03888889,Gopal Prasadpur,Tube Well,W10496,2008,5.43,7.43,3.93,11.79
WB,Hugli,Chanditala-ii,Chanditala-ii,22.73388889,88.18888889,Garalgacha,Tube Well,W10472,2008,6.59,8.2,NA,12.32
WB,Hugli,Chunchura,Chunchura,23.04777778,88.33166667,Khanyan Deep Pz,Tube Well,W10476,2008,11.55,11.58,10.53,16.63
WB,Hugli,Chunchura,Chunchura,22.97916667,88.38333333,Mogra,Dug Well,W10478,2008,'0.94,NA,1.52,2.99
WB,Hugli,Arambag,Arambag,22.79277778,87.81555556,Gourhati Pz,Tube Well,W10462,2008,NA,11.08,8.11,NA
WB,Hugli,Arambag,Arambag,22.83777778,87.87388889,Haraditya Pz,Tube Well,W10463,2008,7.17,8.22,6.92,14.72
WB,Hugli,Arambag,Arambag,22.86388889,87.87972222,Pursura(pachimpara),Tube Well,W10464,2008,3.76,7.4,4.29,8.91
WB,Hugli,Balagarh,Balagarh,23.11111111,88.44166667,Balagarh,Dug Well,W10466,2008,3.69,4.69,4.02,5.38
WB,Hugli,Balagarh,Balagarh,23.14555556,88.38277778,Inchura(dhobapara),Dug Well,W10468,2008,2.69,NA,3.28,6.31
WB,Hugli,Pursura,Pursura,22.81083333,87.93194444,Srirampur Pz,Tube Well,W11196,2008,5.71,8.15,5.63,10.4
WB,Hugli,Pursura,Pursura,22.86166667,87.96472222,Jangalpara-2,Tube Well,W18452,2007,NA,9.66,NA,9.48
WB,Hugli,Balagarh,Balagarh,23.16222222,88.39805556,Karola,Dug Well,W10469,2007,2.74,4.25,3.55,NA
WB,Hugli,Pursura,Pursura,22.81083333,87.93194444,Srirampur Pz,Tube Well,W11196,2007,5.92,10,5.32,10.9
WB,Hugli,Singur,Singur,22.81083333,88.25222222,Singur Pz,Tube Well,W11197,2007,11.49,14.07,8.34,15.65
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.00833333,Tarakeswar,Dug Well,W11198,2007,'0.22,2.15,'0.67,3.12
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.01083333,Tarakeswar Pz,Tube Well,W11199,2007,4.76,9.67,5.15,NA
WB,Hugli,Uttarpara,Uttarpara,22.675,88.34305556,Uttarpara1,Dug Well,W11201,2007,'0.34,1.06,'0.36,'0.58
WB,Hugli,Pandua,Pandua,23.09166667,88.35833333,Mandloi,Dug Well,W10507,2007,1.23,3.97,1.08,4.95
WB,Hugli,Pursura,Pursura,22.82277778,87.95888889,Jangalpara-1,Tube Well,W10510,2007,8.99,11.13,6.67,12.84
WB,Hugli,Shrirampur,Shrirampur,22.83055556,88.36333333,Bhadreswar-2,Dug Well,W10513,2007,2.66,1.16,'0.24,NA
WB,Hugli,Chanditala-i,Chanditala-i,22.70833333,88.26111111,Seakhala,Tube Well,W11188,2007,7.38,12.52,5.62,14.96
WB,Hugli,Goghat-i,Goghat-i,22.84277778,87.75527778,Shyambazar,Tube Well,W11192,2007,9.05,13.16,5.6,15.52
WB,Hugli,Haripai,Haripai,22.88277778,88.09722222,Naity Alipur Pz,Tube Well,W10497,2007,9.68,13.59,10.69,15.09
WB,Hugli,Haripai,Haripai,22.83333333,88.16666667,Nalikul1,Dug Well,W10498,2007,'0.77,3.14,1.14,6.6
WB,Hugli,Jangipara,Jangipara,22.75722222,88.06722222,Dilakash,Tube Well,W10499,2007,NA,11.88,NA,12.06
WB,Hugli,Jangipara,Jangipara,22.74166667,88.06111111,Jangipara,Tube Well,W10500,2007,7.85,13.36,5.81,14.45
WB,Hugli,Khanakui-i,Khanakui-i,22.74833333,87.78055556,Chackbedua,Tube Well,W10501,2007,NA,15.13,8.32,16.55
WB,Hugli,Khanakui-i,Pursura,22.775,87.93666667,Digruighat,Tube Well,W10502,2007,NA,7.11,6.49,8.79
WB,Hugli,Khanakui-ii,Khanakui-ii,22.68472222,87.78638889,Kaknan Pz,Tube Well,W10504,2007,4.4,11.91,3.2,13.55
WB,Hugli,Pandua,Pandua,23.03194444,88.31444444,Itachuna Deep,Tube Well,W10505,2007,4.89,18.4,12.45,21.77
WB,Hugli,Dhaniakhali,Dhaniakhali,22.975,88.09222222,Dhanikhali,Tube Well,W10486,2007,7.73,11.96,6.99,12.95
WB,Hugli,Goghat-i,Goghat-i,22.88277778,87.71361111,Goghat Pz,Tube Well,W10490,2007,17.07,16.71,13.82,18.94
WB,Hugli,Goghat-i,Goghat-i,22.83722222,87.74194444,Pandugram,Tube Well,W10491,2007,9.09,13.45,5.18,18.6
WB,Hugli,Goghat-ii,Goghat-ii,22.89638889,87.65527778,Kamarpukur Pz,Tube Well,W10494,2007,3.39,7.24,2.27,10.27
WB,Hugli,Goghat-ii,Goghat-ii,22.87583333,87.64083333,Kanthali,Tube Well,W10495,2007,7.69,12.78,4.05,15.62
WB,Hugli,Haripai,Haripai,22.81083333,88.03888889,Gopal Prasadpur,Tube Well,W10496,2007,6.57,10.51,4.53,12.68
WB,Hugli,Chanditala-i,Chanditala-i,22.72833333,88.26111111,Aniya,Tube Well,W10470,2007,NA,13.92,NA,15.18
WB,Hugli,Chanditala-ii,Chanditala-ii,22.73388889,88.18888889,Garalgacha,Tube Well,W10472,2007,8.74,10.5,7.33,11.68
WB,Hugli,Chunchura,Chunchura,23.04777778,88.33166667,Khanyan Deep Pz,Tube Well,W10476,2007,5.71,18.52,11.47,19.66
WB,Hugli,Chunchura,Chunchura,22.97916667,88.38333333,Mogra,Dug Well,W10478,2007,1.28,3.64,1.41,2.64
WB,Hugli,Arambag,Arambag,22.79277778,87.81555556,Gourhati Pz,Tube Well,W10462,2007,NA,19,8.37,NA
WB,Hugli,Arambag,Arambag,22.83777778,87.87388889,Haraditya Pz,Tube Well,W10463,2007,8.22,13.21,NA,16.11
WB,Hugli,Arambag,Arambag,22.86388889,87.87972222,Pursura(pachimpara),Tube Well,W10464,2007,4.58,9.66,4.4,9.48
WB,Hugli,Balagarh,Balagarh,23.11111111,88.44166667,Balagarh,Dug Well,W10466,2007,2.67,5,3.41,5.23
WB,Hugli,Balagarh,Balagarh,23.14555556,88.38277778,Inchura(dhobapara),Dug Well,W10468,2007,5.17,5.35,1.71,4.4
WB,Hugli,Khanakui-i,Khanakui-i,22.74944444,87.88777778,Ramnagar1,Tube Well,W11193,2007,NA,14.9,NA,15.98
WB,Hugli,Khanakui-i,Khanakui-i,22.74944444,87.88777778,Ramnagar1,Tube Well,W11193,2006,7.65,9.29,8.02,13.76
WB,Hugli,Balagarh,Balagarh,23.16222222,88.39805556,Karola,Dug Well,W10469,2006,4.48,4.34,4.15,5.1
WB,Hugli,Pursura,Pursura,22.81083333,87.93194444,Srirampur Pz,Tube Well,W11196,2006,7.95,9.99,5.66,10.74
WB,Hugli,Singur,Singur,22.81083333,88.25222222,Singur Pz,Tube Well,W11197,2006,11.77,10.54,9.77,16.41
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.00833333,Tarakeswar,Dug Well,W11198,2006,NA,1.92,1.41,2.78
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.01083333,Tarakeswar Pz,Tube Well,W11199,2006,6.48,7.44,6.48,11.82
WB,Hugli,Uttarpara,Uttarpara,22.675,88.34305556,Uttarpara1,Dug Well,W11201,2006,NA,'0.49,'0.39,'0.4
WB,Hugli,Pursura,Pursura,22.86166667,87.96472222,Jangalpara-2,Tube Well,W18452,2006,5,7.65,4.6,9.13
WB,Hugli,Pandua,Pandua,23.09166667,88.35833333,Mandloi,Dug Well,W10507,2006,1.1,2.21,2.06,5.26
WB,Hugli,Pursura,Pursura,22.82277778,87.95888889,Jangalpara-1,Tube Well,W10510,2006,7.6,9.05,6.9,12.37
WB,Hugli,Shrirampur,Shrirampur,22.83055556,88.36333333,Bhadreswar-2,Dug Well,W10513,2006,NA,'0.6,'0.41,'0.9
WB,Hugli,Singur,Singur,22.85055556,88.21638889,Beraberi,Tube Well,W10514,2006,10.25,8.04,7.57,14.28
WB,Hugli,Chanditala-i,Chanditala-i,22.70833333,88.26111111,Seakhala,Tube Well,W11188,2006,7.95,8.95,6.55,12.48
WB,Hugli,Goghat-i,Goghat-i,22.84277778,87.75527778,Shyambazar,Tube Well,W11192,2006,9.1,12.87,12.25,14.42
WB,Hugli,Haripai,Haripai,22.88277778,88.09722222,Naity Alipur Pz,Tube Well,W10497,2006,NA,9.9,7.69,14.2
WB,Hugli,Haripai,Haripai,22.83333333,88.16666667,Nalikul1,Dug Well,W10498,2006,'0.8,2.41,2,6.5
WB,Hugli,Jangipara,Jangipara,22.75722222,88.06722222,Dilakash,Tube Well,W10499,2006,8.6,11.23,10.03,13.13
WB,Hugli,Jangipara,Jangipara,22.74166667,88.06111111,Jangipara,Tube Well,W10500,2006,9.3,9.56,7.12,14.35
WB,Hugli,Khanakui-i,Khanakui-i,22.74833333,87.78055556,Chackbedua,Tube Well,W10501,2006,6.17,12.98,11.48,15.04
WB,Hugli,Khanakui-i,Pursura,22.775,87.93666667,Digruighat,Tube Well,W10502,2006,3.97,5.32,5.1,5.86
WB,Hugli,Khanakui-ii,Khanakui-ii,22.68472222,87.78638889,Kaknan Pz,Tube Well,W10504,2006,NA,6.21,6.09,11.31
WB,Hugli,Pandua,Pandua,23.03194444,88.31444444,Itachuna Deep,Tube Well,W10505,2006,12.5,15.2,14.75,18.69
WB,Hugli,Goghat-i,Goghat-i,22.88277778,87.71361111,Goghat Pz,Tube Well,W10490,2006,15.87,13.99,12.19,19
WB,Hugli,Goghat-i,Goghat-i,22.83722222,87.74194444,Pandugram,Tube Well,W10491,2006,8.6,14.09,12.71,15.77
WB,Hugli,Goghat-ii,Goghat-ii,22.89638889,87.65527778,Kamarpukur Pz,Tube Well,W10494,2006,3.32,6.16,3.48,10.13
WB,Hugli,Goghat-ii,Goghat-ii,22.87583333,87.64083333,Kanthali,Tube Well,W10495,2006,8,9.91,6.42,14.11
WB,Hugli,Haripai,Haripai,22.81083333,88.03888889,Gopal Prasadpur,Tube Well,W10496,2006,6.43,7.51,3.28,13.01
WB,Hugli,Chanditala-i,Chanditala-i,22.72833333,88.26111111,Aniya,Tube Well,W10470,2006,9.35,7.93,6.02,12.57
WB,Hugli,Chanditala-i,Chanditala-i,22.69305556,88.255,Janai Pz (chanditala),Tube Well,W10471,2006,8.9,7.85,NA,12.79
